,Time,humidity,temperature,vpp_sum1,vpp_sum2,delay_slow,delay_fast,delay_pp_slow,delay_pp_fast,Ch1_word,Ch2_word,Ch1_Amp,Ch2_Amp
0,2023/02/07 16:27:32,24.19281005859375,27.004318237304688,421218.0,1638300.0,3708.627382712547,-272.4431400044741,0.0,0.0,3226338209904975.0,1609772959468377.0,20.0,16.3
1,2023/02/07 16:27:34,24.12261962890625,27.063064575195312,421186.0,1638300.0,3714.0510505322873,-276.62394302161283,0.0,0.0,3226336997700225.0,1609772354642007.0,20.0,16.3
2,2023/02/07 16:27:37,24.0936279296875,27.132492065429688,422576.0,1638300.0,3726.965656642647,-265.936023250405,0.0,0.0,3226335240266250.0,1609771477774950.0,20.0,16.3
3,2023/02/07 16:27:39,24.02801513671875,27.207260131835938,426146.0,1638300.0,3736.3515574600774,-253.26576252418727,0.0,0.0,3226332184555625.0,1609769953136175.0,20.0,16.3
4,2023/02/07 16:27:41,23.98529052734375,27.252655029296875,426135.0,1634207.0,3740.9480642902836,-249.59895361046893,0.0,0.0,3226328185301200.0,1609767957718704.0,20.0,16.3
5,2023/02/07 16:27:43,23.92730712890625,27.303390502929688,424368.0,1638300.0,3742.1193795307013,-250.1807806576835,0.0,0.0,3226323723970575.0,1609765731749529.0,20.0,16.3
6,2023/02/07 16:27:45,23.8800048828125,27.295379638671875,423828.0,1638300.0,3741.3994049032285,-266.34932734926224,0.0,0.0,3226319144890300.0,1609763447029476.0,20.0,16.3
7,2023/02/07 16:27:47,23.82965087890625,27.319412231445312,422838.0,1638300.0,3739.4037114983435,-273.9422233945952,0.0,0.0,3226314638187200.0,1609761198421824.0,20.0,16.3
8,2023/02/07 16:27:50,23.7762451171875,27.340774536132812,421252.0,1638300.0,3737.32693755017,-281.58960061545076,0.0,0.0,3226310332106525.0,1609759049914203.0,20.0,16.3
9,2023/02/07 16:27:52,23.7548828125,27.367477416992188,420821.0,1638300.0,3735.22392442971,-278.73844003033537,0.0,0.0,3226306234799750.0,1609757005573770.0,20.0,16.3
10,2023/02/07 16:27:54,23.7091064453125,27.479629516601562,421851.0,1638300.0,3732.950013895948,-267.8437302125749,0.0,0.0,3226302348904075.0,1609755066716349.0,20.0,16.3
11,2023/02/07 16:27:56,23.69232177734375,27.452926635742188,425491.0,1638300.0,3730.3265370251365,-260.36978663341506,0.0,0.0,3226298691599300.0,1609753241913756.0,20.0,16.3
12,2023/02/07 16:27:58,23.64349365234375,27.468948364257812,426578.0,1638300.0,3728.599795164691,-254.63660849299504,0.0,0.0,3226295298026875.0,1609751548699725.0,20.0,16.3
13,2023/02/07 16:28:00,23.60992431640625,27.509002685546875,424705.0,1638300.0,3726.204265270548,-256.21844602839883,0.0,0.0,3226292078039875.0,1609749942095685.0,20.0,16.3
14,2023/02/07 16:28:03,23.5748291015625,27.530364990234375,423757.0,1638300.0,3724.1994648836185,-265.4252060579811,0.0,0.0,3226289098870275.0,1609748455646853.0,20.0,16.3
15,2023/02/07 16:28:05,23.54583740234375,27.559738159179688,422948.0,1638300.0,3722.334179825666,-277.9958320191563,0.0,0.0,3226286321238900.0,1609747069754988.0,20.0,16.3
16,2023/02/07 16:28:07,23.53363037109375,27.538375854492188,422147.0,1638300.0,3720.808478847403,-284.23712867400445,0.0,0.0,3226283731120425.0,1609745777422191.0,20.0,16.3
17,2023/02/07 16:28:09,23.5076904296875,27.591781616210938,421900.0,1638300.0,3719.277854431403,-283.30572496489094,0.0,0.0,3226281294377075.0,1609744561615509.0,20.0,16.3
18,2023/02/07 16:28:11,23.4832763671875,27.623825073242188,424934.0,1638300.0,3717.465931658461,-273.4772513870148,0.0,0.0,3226279011504275.0,1609743422582133.0,20.0,16.3
19,2023/02/07 16:28:13,23.4771728515625,27.650527954101562,426976.0,1638300.0,3716.2745138098603,-259.3432251296872,0.0,0.0,3226276910779725.0,1609742374431147.0,20.0,16.3
20,2023/02/07 16:28:16,23.45123291015625,27.68524169921875,426641.0,1638300.0,3714.9931157172655,-255.3486791005207,0.0,0.0,3226274929825950.0,1609741386039474.0,20.0,16.3
21,2023/02/07 16:28:18,23.41461181640625,27.661209106445312,425617.0,1638300.0,3713.885695589627,-258.8002758291923,0.0,0.0,3226273077688375.0,1609740461920305.0,20.0,16.3
22,2023/02/07 16:28:20,23.42529296875,27.679901123046875,423970.0,1638300.0,3712.514079990529,-270.35694976126433,0.0,0.0,3226271336877025.0,1609739593347063.0,20.0,16.3
23,2023/02/07 16:28:22,23.3795166015625,27.6531982421875,423985.0,1638300.0,3711.28669592793,-280.49382842407977,0.0,0.0,3226269733951050.0,1609738793571366.0,20.0,16.3
24,2023/02/07 16:28:24,23.39935302734375,27.735977172851562,422225.0,1638300.0,3710.479945368515,-287.1218142492262,0.0,0.0,3226268254411550.0,1609738055359026.0,20.0,16.3
25,2023/02/07 16:28:27,23.37188720703125,27.735977172851562,421703.0,1638300.0,3709.226105439299,-286.2356239959345,0.0,0.0,3226266855972600.0,1609737357611592.0,20.0,16.3
26,2023/02/07 16:28:29,23.358154296875,27.754669189453125,422767.0,1638300.0,3708.4781777544445,-276.07585497520904,0.0,0.0,3226265583579650.0,1609736722754478.0,20.0,16.3
27,2023/02/07 16:28:31,23.3367919921875,27.741317749023438,426850.0,1638300.0,3707.6362163733197,-268.87582001616374,0.0,0.0,3226264386373975.0,1609736125411857.0,20.0,16.3
28,2023/02/07 16:28:33,23.34442138671875,27.746658325195312,427154.0,1638300.0,3707.283173157499,-258.61446955743486,0.0,0.0,3226263273809025.0,1609735570300503.0,20.0,16.3
29,2023/02/07 16:28:35,23.31695556640625,27.741317749023438,426059.0,1638300.0,3707.09572574917,-257.01330177314776,0.0,0.0,3226262196734650.0,1609735032897078.0,20.0,16.3
30,2023/02/07 16:28:37,23.297119140625,27.746658325195312,424470.0,1638300.0,3706.0999301186616,-265.9814481523581,0.0,0.0,3226261138504000.0,1609734504895680.0,20.0,16.3
31,2023/02/07 16:28:40,23.2879638671875,27.754669189453125,423494.0,1638300.0,3705.155112763097,-278.8431440565719,0.0,0.0,3226260180378175.0,1609734026841321.0,20.0,16.3
32,2023/02/07 16:28:42,23.29559326171875,27.7813720703125,422502.0,1638300.0,3704.877784055529,-285.1739330993114,0.0,0.0,3226259317232875.0,1609733596177245.0,20.0,16.3
33,2023/02/07 16:28:44,23.27728271484375,27.800064086914062,421296.0,1638300.0,3704.268319950477,-288.94236939551865,0.0,0.0,3226258481966750.0,1609733179423410.0,20.0,16.3
34,2023/02/07 16:28:46,23.27423095703125,27.79205322265625,422076.0,1638300.0,3703.7225632379264,-280.2134264385686,0.0,0.0,3226257707968500.0,1609732793239020.0,20.0,16.3
35,2023/02/07 16:28:48,23.24676513671875,27.79205322265625,426405.0,1638300.0,3703.159572524025,-265.59851773338687,0.0,0.0,3226256988834175.0,1609732434428841.0,20.0,16.3
36,2023/02/07 16:28:50,23.2574462890625,27.816085815429688,426896.0,1638300.0,3702.974973816769,-260.5505782782575,0.0,0.0,3226256326296100.0,1609732103857212.0,20.0,16.3
37,2023/02/07 16:28:53,23.26202392578125,27.818756103515625,425899.0,1638300.0,3702.5349451493544,-260.04620024845735,0.0,0.0,3226255682315325.0,1609731782544699.0,20.0,16.3
38,2023/02/07 16:28:55,23.21929931640625,27.7813720703125,423697.0,1638300.0,3702.222464122094,-271.15614995295164,0.0,0.0,3226255082569400.0,1609731483303048.0,20.0,16.3
39,2023/02/07 16:28:57,23.22540283203125,27.8240966796875,423397.0,1638300.0,3701.8460181556006,-279.1740522832988,0.0,0.0,3226254514236650.0,1609731199734918.0,20.0,16.3
40,2023/02/07 16:28:59,23.21929931640625,27.816085815429688,421896.0,1638300.0,3701.4737137965667,-288.9542034260003,0.0,0.0,3226253983747150.0,1609730935048578.0,20.0,16.3
41,2023/02/07 16:29:01,23.199462890625,27.818756103515625,421473.0,1638300.0,3701.0629901084612,-290.6215344166767,0.0,0.0,3226253490684800.0,1609730689036416.0,20.0,16.3
42,2023/02/07 16:29:03,23.21014404296875,27.805404663085938,421788.0,1638300.0,3700.813777042581,-283.5607025087802,0.0,0.0,3226253038911350.0,1609730463625242.0,20.0,16.3
43,2023/02/07 16:29:06,23.211669921875,27.805404663085938,426655.0,1638300.0,3700.509117152353,-275.7183030751321,0.0,0.0,3226252612190825.0,1609730250714159.0,20.0,16.3
44,2023/02/07 16:29:08,23.21319580078125,27.861480712890625,427013.0,1638300.0,3700.5319101655855,-260.33527373520883,0.0,0.0,3226252216096875.0,1609730053084125.0,20.0,16.3
45,2023/02/07 16:29:10,23.2147216796875,27.832107543945312,425747.0,1638300.0,3699.7378647495525,-262.78303444478115,0.0,0.0,3226251817711525.0,1609729854310803.0,20.0,16.3
46,2023/02/07 16:29:12,23.19183349609375,27.81341552734375,424494.0,1638300.0,3699.7307799856503,-268.5862087252135,0.0,0.0,3226251499149925.0,1609729695365331.0,20.0,16.3
47,2023/02/07 16:29:14,23.17352294921875,27.861480712890625,423151.0,1638300.0,3700.229611988493,-283.0036297671204,0.0,0.0,3226251181300825.0,1609729536775359.0,20.0,16.3
48,2023/02/07 16:29:17,23.199462890625,27.826766967773438,422304.0,1638300.0,3699.5543934439024,-290.6228531809029,0.0,0.0,3226250813305025.0,1609729353164823.0,20.0,16.3
49,2023/02/07 16:29:19,23.17352294921875,27.842788696289062,421441.0,1638300.0,3699.4068248404888,-290.78602515347666,0.0,0.0,3226250513187675.0,1609729203422061.0,20.0,16.3
50,2023/02/07 16:29:21,23.18115234375,27.842788696289062,422255.0,1638300.0,3699.246252418647,-280.6227036593482,0.0,0.0,3226250227905050.0,1609729061081046.0,20.0,16.3
51,2023/02/07 16:29:23,23.1475830078125,27.850799560546875,424612.0,1638300.0,3698.426288464683,-272.69045288940833,0.0,0.0,3226249958764350.0,1609728926794002.0,20.0,16.3
52,2023/02/07 16:29:26,23.18267822265625,27.842788696289062,423341.0,1638300.0,3699.7033888296182,-274.3513082245545,0.0,0.0,3226249118509300.0,1609728507550956.0,20.0,16.3
53,2023/02/07 16:29:27,23.18115234375,27.85614013671875,425677.0,1638300.0,3696.78828499707,-278.90584018350364,0.0,0.0,3226248278254250.0,1609728088307910.0,20.0,16.3
54,2023/02/07 16:29:29,23.17047119140625,27.840118408203125,421432.0,1638300.0,3695.523654444778,-291.9959450622073,0.0,0.0,3226248278254250.0,1609728088307910.0,20.0,16.3
55,2023/02/07 16:29:30,23.14453125,27.8240966796875,423222.0,1638300.0,3695.4002943295045,-273.66645530505775,0.0,0.0,3226248278254250.0,1609728088307910.0,20.0,16.3
56,2023/02/07 16:29:32,23.14605712890625,27.840118408203125,425929.0,1638300.0,3695.8937347905976,-261.74390263480564,0.0,0.0,3226248278254250.0,1609728088307910.0,20.0,16.3
57,2023/02/07 16:29:33,23.16741943359375,27.842788696289062,423904.0,1638300.0,3696.4254594253953,-287.44436366330683,0.0,0.0,3226248278254250.0,1609728088307910.0,20.0,16.3
58,2023/02/07 16:29:34,23.1475830078125,27.853469848632812,421011.0,1638300.0,3696.5360581494338,-290.0874187343916,0.0,0.0,3226248278254250.0,1609728088307910.0,20.0,16.3
59,2023/02/07 16:29:36,23.150634765625,27.840118408203125,423672.0,1638300.0,3696.62538788808,-264.86084927965385,0.0,0.0,3226248278254250.0,1609728088307910.0,20.0,16.3
60,2023/02/07 16:29:37,23.13690185546875,27.880172729492188,427038.0,1638300.0,3697.463385912521,-270.37362151781235,0.0,0.0,3226248278254250.0,1609728088307910.0,20.0,16.3
61,2023/02/07 16:29:39,23.14605712890625,27.861480712890625,421420.0,1638300.0,3697.5144314774616,-292.16342013217036,0.0,0.0,3226248278254250.0,1609728088307910.0,20.0,16.3
62,2023/02/07 16:29:40,23.15826416015625,27.840118408203125,422440.0,1638300.0,3697.391071362188,-278.0961603612395,0.0,0.0,3226248278254250.0,1609728088307910.0,20.0,16.3
63,2023/02/07 16:29:42,23.150634765625,27.83477783203125,425438.0,1638300.0,3697.6250302015,-260.12047038003675,0.0,0.0,3226248278254250.0,1609728088307910.0,20.0,16.3
64,2023/02/07 16:29:43,23.15521240234375,27.85614013671875,426422.0,1638300.0,3697.7909282875567,-277.1296981840269,0.0,0.0,3226248278254250.0,1609728088307910.0,20.0,16.3
65,2023/02/07 16:29:45,23.1353759765625,27.853469848632812,421570.0,1638300.0,3698.050409909338,-290.95781736892786,0.0,0.0,3226248278254250.0,1609728088307910.0,20.0,16.3
66,2023/02/07 16:29:47,23.14453125,27.83477783203125,423430.0,1638300.0,3698.582134544136,-273.433503505501,0.0,0.0,3226247738578725.0,1609727819038227.0,20.0,16.3
